scene_idx,scene_id,img_path,canny_density,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_entropy,glcm_asm,area,centroid_r,centroid_c,perimeter,circularity,bbox_area,extent,solidity,eccentricity,mean_intensity,std_intensity,label,label_str
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2018_11_mosaic_L15-0331E-1257N_1327_3160_13.tif,4.0578415200391005,101.5500950790709,4.576860286393772,0.658526098271404,0.6046407199235186,0.7029572795466733,4.549221404355594,0.3659980052966941,8546.0,62.43271706061315,69.92230283173414,3092.335315992543,0.011230512920950411,26082.0,0.32765892186182044,0.38571944394295,0.7117921313430436,108.5946641703721,29.89347636866531,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2018_12_mosaic_L15-0331E-1257N_1327_3160_13.tif,7.78414818548387,49.51688018346994,2.2583350684565286,0.835094725229184,0.8115541127211876,0.7139006996117798,2.4872615638384943,0.6587357848059664,158238.0,502.2208003134519,394.9110011501662,66431.09737228487,0.0004505861060452239,1047552.0,0.15105503115835778,0.15119488850860371,0.6898484811231,97.01453506743007,41.58830127847211,1,Urban
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,7.363930382453568,40.075271621152034,1.8861934156602855,0.8610587399770665,0.8415270798278756,0.7142090657297645,2.1190873127461187,0.708253437805424,131954.0,497.4720205526168,348.49058762902223,57200.378654147535,0.0005067976779106561,1047552.0,0.12596415261485827,0.13336365382088677,0.5000506318437807,94.71354411385786,40.17764515247665,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_02_mosaic_L15-0331E-1257N_1327_3160_13.tif,6.831450849217986,36.343473258936015,1.6503750819001903,0.8832451579263655,0.8669656355155619,0.7194228832482957,1.8060253240673625,0.7516917342728684,81102.0,690.5856082464057,325.0865330078173,36196.5503449076,0.0007778700720911926,771995.0,0.10505508455365643,0.15040670007306878,0.8290671047011903,99.43076619565485,40.06847495738793,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_03_mosaic_L15-0331E-1257N_1327_3160_13.tif,7.3337648154936455,51.423551903979956,2.2466946514319424,0.8473447403901954,0.8253607485707706,0.7102339878226854,2.275705520767486,0.6813271252753418,143400.0,529.7218479776848,409.8107740585774,65810.50390476607,0.0004160720886667502,1047552.0,0.13689057917888564,0.13701562016288998,0.6871546516387113,104.7181589958159,39.04366392343415,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_04_mosaic_L15-0331E-1257N_1327_3160_13.tif,8.166468108504398,64.3555491190226,2.505611858942634,0.8463378182036982,0.823914041790973,0.709189969248028,2.297304165222856,0.6789400378133489,145562.0,478.8587199956032,472.9076888198843,64875.05311127723,0.0004346127124548826,1047552.0,0.13895443853861192,0.1530593038820547,0.8285227652978675,118.30364380813674,37.48113389826753,1,Urban
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_05_mosaic_L15-0331E-1257N_1327_3160_13.tif,8.076162328934506,65.28310852622342,2.4514341859804323,0.855445200813241,0.8348192516546478,0.6882600677357232,2.1655650640005715,0.6970207892577256,135080.0,510.7933891027539,483.6717056559076,62821.52201526054,0.00043011442478665013,1047552.0,0.12894825268817203,0.1541423180457657,0.8549711949975531,118.77480752146876,37.7622978329195,1,Urban
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_06_mosaic_L15-0331E-1257N_1327_3160_13.tif,7.229426319648094,64.17624829092203,2.484033485516285,0.8491179166613555,0.8286212214769663,0.6770308517747764,2.26535726978823,0.6867113078844409,34933.0,814.2787908281567,230.17711046861135,15484.167778522613,0.0018309227076879048,257982.0,0.13540867192284733,0.1742772331562274,0.836253508625791,112.14169982538002,39.0117238289809,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_07_mosaic_L15-0331E-1257N_1327_3160_13.tif,6.943235276148582,41.02053233197415,1.4464795062776854,0.9191527340235925,0.9069300318586935,0.7042304167132287,1.2887293330736451,0.8225517814857247,75913.0,461.69494026056145,447.8476677248956,34361.958282346815,0.0008079234359414262,1041408.0,0.0728945811823992,0.11585101577379499,0.8858743279360752,126.44547047277806,34.73652047811243,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_08_mosaic_L15-0331E-1257N_1327_3160_13.tif,7.015976295210166,28.309952106142006,1.074580234785385,0.9373833028954599,0.9276897691200453,0.6891503514790175,1.0218225121820919,0.8606289177855522,43010.0,516.2577540106952,628.6310625435946,20232.702192069635,0.001320296671166961,767250.0,0.0560573476702509,0.08608421882724512,0.8768953977961357,115.24701232271565,34.339486302007806,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_09_mosaic_L15-0331E-1257N_1327_3160_13.tif,3.4454614186217007,33.649257400924725,1.4666529609239933,0.9055406258231408,0.8902193790020269,0.6429612344537753,1.392340549570687,0.7925397635307484,6154.0,275.812804679883,114.42492687682808,3070.156600442353,0.008204390053935706,73706.0,0.08349388109516186,0.14079480198586103,0.7904685155438093,98.73334416639584,24.908051311037337,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_10_mosaic_L15-0331E-1257N_1327_3160_13.tif,6.503734420821114,30.108279885286134,1.2391310215281361,0.9215855950102241,0.9100757789737889,0.6817161242226301,1.2521655747979303,0.8282683319020515,55318.0,526.775172638201,584.4833869626523,25343.78198698321,0.001082264681472783,786687.0,0.07031767399232478,0.10713068401890154,0.7718378938728931,104.49148559239308,35.02463572078921,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_11_mosaic_L15-0331E-1257N_1327_3160_13.tif,6.535331897605083,55.904943460903944,2.515683304069129,0.8181069960608469,0.7915437425727397,0.7283190415134236,2.673022197679231,0.6266550267028227,20444.0,162.27328311485033,95.99011935042066,7893.095126283975,0.004123643027378061,120780.0,0.16926643484020534,0.20903458006993722,0.8604976451174685,104.50880453922912,34.90379447387592,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2019_12_mosaic_L15-0331E-1257N_1327_3160_13.tif,5.718761455278592,32.88489962224603,1.6069891097581614,0.8795731496459661,0.8620303453155321,0.6982973696996729,1.8198102765336919,0.7431703263430577,58227.0,710.6524121112199,322.3506964123173,27072.780074410904,0.0009983172334698774,540031.0,0.107821588019947,0.14772052667630717,0.8522633110090589,90.59843371631717,35.63283716215644,0,Rural
0,L15-0331E-1257N_1327_3160_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0331E-1257N_1327_3160_13/images/global_monthly_2020_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,5.212724523460411,44.700025334475214,2.1832000629441106,0.8362684135052761,0.8112279582068912,0.6787476661275617,2.3881467126772074,0.6582475401919351,12917.0,899.6794147247813,708.8404428272819,6117.243179093367,0.00433770519783245,88250.0,0.14636827195467422,0.16810911409867643,0.7753699248252519,88.6417124719362,36.50810416236491,0,Rural
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,9.746914711632455,47.63571456331895,2.11435548923438,0.8529685858730085,0.8307662254188631,0.7142487698809316,2.150441091886191,0.6902780118129289,83530.0,318.8232491320484,496.413899197893,36865.73046541582,0.0007723366754232452,623616.0,0.13394460693760263,0.1709714856486703,0.9433214221950121,104.45606368969233,32.98702937447514,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13.tif,14.905131201124144,125.90718623502045,5.076492103409188,0.6465440586438168,0.5983200388212382,0.722719249959762,4.958559666738495,0.3583464686920467,354871.0,452.8303637096297,465.6809967565679,115106.82634564984,0.00033657217897222846,1047552.0,0.3387621807795699,0.3544042496032725,0.478780329726729,119.97264358034327,42.09556750181675,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13.tif,14.416563569159335,132.1530975913005,5.080114515087898,0.6587581056482529,0.6115401272196445,0.7335856761125309,4.796832566877006,0.3743152393620566,343418.0,492.65022800202667,462.5484220396135,110689.44207695324,0.0003522252790185398,1047552.0,0.32782907196969696,0.33221568703323917,0.34722356176143215,128.2192284621074,40.9631094021824,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,5.180840664711632,56.55576189418085,2.156334441366354,0.865311824640829,0.8474425151705759,0.8149908925853221,2.04380083085678,0.7182267136868016,5026.0,191.17807401512138,429.7697970553124,1848.6387437550122,0.018481118291120542,40920.0,0.12282502443792766,0.1979363579080025,0.8423453163709372,146.61062475129327,42.805692338582865,0,Rural
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,9.902324657869013,89.36065197298389,3.1323023923801205,0.8193609507457081,0.7917814148004328,0.7141963181469443,2.611835773190383,0.6270629669550372,165100.0,603.6937976983646,423.4058631132647,70589.52763509264,0.00041636708101064904,996352.0,0.165704489979445,0.17517018350959987,0.49785209813854414,133.25772864930346,32.60282437779136,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,11.020073466520039,121.93355002326047,3.9885215155101172,0.7813616499221124,0.7485410433528242,0.7003928090606424,3.1036955928248053,0.5605237982251462,210197.0,429.05571440125215,488.55928010390255,89100.48884524032,0.0003327179287763441,1047552.0,0.20065543285679374,0.21775821862532724,0.4831375839454841,140.79072013396956,34.5038311502179,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,10.33132484115347,87.12685363073474,3.066250207197472,0.8249444378616938,0.7994570168468056,0.6895811084266366,2.539062411587495,0.6392768144239945,164547.0,374.4245230845898,514.6956310355096,75646.14913490496,0.00036134843948903744,1047552.0,0.15707764387829912,0.19174262322208058,0.722256009924226,127.58417959610324,36.50123608226799,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13.tif,8.312427449902248,78.73672635542991,3.083149981697184,0.8078091839605915,0.7763454001448938,0.6944133104567252,2.6592187894427073,0.6029001839287028,36564.0,416.61322612405644,222.7783885789301,16219.024955815858,0.0017466829469537475,206954.0,0.17667694270224302,0.24156019185285996,0.7192031094767167,119.08284104583744,24.833137523175456,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13.tif,13.144263960166178,120.02165650372626,4.614409825390779,0.6992254989845702,0.6557958560739213,0.7112266615806572,4.209502292688044,0.4303861871577128,296499.0,520.106121774441,483.53741833867906,109933.059720829,0.00030830208771946547,1047552.0,0.28303988728005863,0.2866971124233578,0.45012537502394756,123.44788009403067,38.070912653244946,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13.tif,14.368069556451612,118.58533060987644,4.868586924476756,0.6571839641373445,0.6097225108229087,0.7193937725294498,4.7855779843774116,0.3721274266973433,341658.0,483.64574516036504,470.28809803956005,116703.403943392,0.00031523498608874805,1047552.0,0.32614896444281527,0.3337638181725821,0.41697192758305274,117.1208898957437,40.96474649191749,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13.tif,10.958787726050831,79.42190683527674,3.3550761923151877,0.7708647979237228,0.7391273006156918,0.6903478440652662,3.236977774506711,0.546534848520503,195165.0,573.1128481028873,468.1241821023237,85051.42734028999,0.0003390381637370197,942080.0,0.20716393512228262,0.22226233481079258,0.6029795310500736,107.14598929111264,36.96557952333015,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,11.148658968719452,87.03562953328242,3.609091906512298,0.754305029710162,0.7224143985016006,0.6991110869181375,3.5074849127688914,0.5221170008177068,234128.0,513.9399815485547,447.9163363630151,96052.26817098426,0.0003188951908489429,1047552.0,0.22350012218963833,0.2396352984284834,0.5789973650191085,108.98387206997882,41.351112183786434,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,12.858072916666666,101.13389815080352,4.3281568112600555,0.6904505040965908,0.6507925661436221,0.7073163621215904,4.359380279922034,0.4238561787703838,301557.0,488.2463746489055,472.52617913031366,111076.91184748834,0.00030713667906316416,1047552.0,0.28786828720674484,0.29547639134256143,0.47515128137148005,107.74969574574624,43.18257617636559,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13.tif,11.40773918621701,91.298031468113,3.636974508761893,0.756784529704209,0.7227969537909119,0.7222313197993652,3.489253965599588,0.5226510377833686,237321.0,439.2633900919008,478.69845483543384,90667.86597126196,0.00036277658291647115,1047552.0,0.22654818090175954,0.24797707068131758,0.3069981554812479,117.7262020638713,38.95183909720023,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13.tif,11.653073069403714,115.73510419032647,4.288940817027577,0.7325030537332942,0.6969496928111304,0.7071625939778071,3.8009147615115184,0.485998892571009,257808.0,511.575672593558,456.10350726121766,100975.24832738623,0.0003177432943474316,1047552.0,0.24610520527859236,0.25341206097821095,0.5943048708866135,125.28534025321169,41.09002856655563,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,12.13285832111437,118.37637999468272,4.354110963926403,0.7240320650142963,0.6837918976247224,0.7154450954890782,3.9109279770132455,0.46784899260526963,271268.0,475.6341146025333,470.4254501083799,102550.40005666343,0.00032414080893196996,1047552.0,0.2589542094330401,0.2639487024802234,0.5088177415613214,127.27573838418095,39.00165336082923,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,12.411126130254155,103.97008322071554,4.0838962843343944,0.7247954218675479,0.6836735747718011,0.7254112749500722,3.9022639678626754,0.46768391754678157,272501.0,502.369312406193,471.83437858943637,100952.82855557569,0.00033600131790663596,1047552.0,0.26013123930840665,0.2673908926505552,0.5387980033007319,120.85409594827175,38.238068636254084,1,Urban
1,L15-0357E-1223N_1429_3296_13,/content/drive/.shortcut-targets-by-id/1pBnSnLG4PcqS-GKcdk4kCX4qfYJzD3KY/New folder (3)/SN7_buildings_train/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,12.567490683040077,123.95162377592744,4.551988214808192,0.7108158950633384,0.6678976401263378,0.7226107751603886,4.064684710155708,0.4463836558599792,286346.0,479.58805780419493,464.83311448387616,105609.46452020662,0.0003226229839056388,1047552.0,0.27334776698435975,0.27805576729800985,0.4822708823874808,130.30754751245,37.66104543750409,1,Urban
