step,chain_code,first_diff,shape_num
648,7,0,0
649,7,2,1
650,1,2,2
651,3,0,6
652,3,0,0
653,3,0,0
654,3,7,0
655,2,1,6
656,3,0,6
657,3,6,0
658,1,6,2
659,7,0,7
660,7,0,3
661,7,1,2
662,0,7,6
663,7,0,6
664,7,6,1
665,5,2,3
666,7,0,6
667,7,6,6
668,5,2,6
669,7,0,1
670,7,4,1
671,3,3,2
672,6,1,1
673,7,0,7
674,7,2,0
675,1,6,2
676,7,2,0
677,1,0,7
678,1,1,0
679,2,7,7
680,1,0,1
681,1,1,3
682,2,1,0
683,3,6,1
684,1,6,1
685,7,0,6
686,7,4,6
687,3,4,0
688,7,0,7
689,7,2,1
690,1,6,6
691,7,0,0
692,7,6,0
693,5,0,0
694,5,0,0
695,5,2,1
696,7,0,3
697,7,0,6
698,7,0,2
699,7,2,2
700,1,0,6
701,1,0,0
702,1,7,0
703,0,1,6
704,1,2,0
705,3,7,3
706,2,5,1
707,7,0,0
708,7,6,0
709,5,2,6
710,7,1,1
711,0,7,0
712,7,0,7
713,7,6,0
714,5,6,6
715,3,2,2
716,5,0,1
717,5,1,7
718,6,1,0
719,7,2,1
720,1,0,1
721,1,6,6
722,7,1,7
723,0,0,7
724,0,0,0
725,0,1,0
726,1,0,6
727,1,6,2
728,7,0,0
729,7,2,4
730,1,2,6
731,3,6,6
732,1,7,0
733,0,1,0
734,1,0,0
735,1,2,0
736,3,0,0
737,3,6,0
738,1,6,6
739,7,0,7
740,7,0,7
741,7,0,1
742,7,6,1
743,5,1,6
744,6,3,6
745,1,6,2
746,7,0,0
747,7,2,2
748,1,2,2
749,3,6,5
750,1,6,7
751,7,6,2
752,5,4,2
753,1,6,0
754,7,1,5
755,0,0,7
756,0,0,0
757,0,1,0
758,1,0,2
759,1,0,2
760,1,0,0
761,1,0,0
762,1,6,0
763,7,2,6
764,1,6,0
765,7,1,2
766,0,7,2
767,7,0,6
768,7,0,7
769,7,1,7
770,0,7,6
771,7,0,4
772,7,0,0
773,7,0,0
774,7,2,0
775,1,2,0
776,3,6,2
777,1,2,0
778,3,6,6
779,1,0,6
780,1,4,2
781,5,0,3
782,5,6,7
783,3,6,6
784,1,4,0
785,5,4,0
786,1,2,6
787,3,2,6
788,5,6,2
789,3,0,0
790,3,6,0
791,1,0,0
792,1,0,0
793,1,0,0
794,1,0,4
795,1,4,0
796,5,2,0
797,7,2,0
798,1,6,0
799,7,0,4
800,7,2,1
801,1,0,7
802,1,2,0
803,3,0,0
804,3,6,6
805,1,0,2
806,1,6,6
807,7,0,2
808,7,4,2
809,3,0,0
810,3,0,0
811,3,7,0
812,2,7,0
813,1,6,0
814,7,0,0
815,7,0,0
816,7,0,0
817,7,0,0
818,7,0,6
819,7,0,0
820,7,0,0
821,7,0,3
822,7,0,5
823,7,0,2
824,7,0,2
825,7,0,0
826,7,6,0
827,5,2,6
828,7,0,6
829,7,0,0
830,7,0,0
831,7,5,0
832,4,7,0
833,3,0,0
834,3,0,0
835,3,0,0
836,3,4,0
837,7,6,0
838,5,0,0
839,5,2,0
840,7,1,2
841,0,0,2
842,0,0,2
843,0,0,6
844,0,1,0
845,1,7,0
846,0,7,0
847,7,3,0
848,2,5,0
849,7,0,0
850,7,4,0
851,3,7,0
852,2,7,7
853,1,0,7
854,1,0,1
855,1,7,1
856,0,7,2
857,7,0,4
858,7,0,0
859,7,6,6
860,5,0,0
861,5,1,0
862,6,2,0
863,0,2,0
864,2,7,0
865,1,6,0
866,7,1,0
867,0,5,0
868,5,1,0
869,6,3,0
870,1,6,0
871,7,2,6
872,1,0,6
873,1,7,1
874,0,1,1
875,1,4,0
876,5,0,4
877,5,0,0
878,5,3,0
879,0,1,6
880,1,7,0
881,0,7,1
882,7,1,1
883,0,1,4
884,1,0,0
885,1,0,0
886,1,7,0
887,0,7,0
888,7,2,0
889,1,5,0
890,6,7,0
891,5,7,0
892,4,3,0
893,7,1,0
894,0,1,0
895,1,0,0
896,1,6,0
897,7,1,1
898,0,0,1
899,0,0,0
900,0,1,6
901,1,6,0
902,7,1,2
903,0,1,4
904,1,6,6
905,7,1,0
906,0,0,0
907,0,1,0
908,1,0,6
909,1,6,0
910,7,1,6
911,0,1,2
912,1,6,2
913,7,0,0
914,7,1,6
915,0,0,0
916,0,0,2
917,0,0,0
918,0,1,6
919,1,0,2
920,1,0,0
921,1,0,4
922,1,6,6
923,7,0,7
924,7,0,1
925,7,4,0
926,3,0,0
927,3,7,1
928,2,1,7
929,3,6,1
930,1,1,1
931,2,1,6
932,3,0,6
933,3,2,0
934,5,6,2
935,3,6,6
936,1,2,6
937,3,0,0
938,3,6,0
939,1,0,0
940,1,6,0
941,7,0,0
942,7,3,0
943,2,1,0
944,3,0,0
945,3,0,0
946,3,0,0
947,3,0,0
948,3,6,6
949,1,2,0
950,3,0,2
951,3,2,0
952,5,0,0
953,5,0,0
954,5,6,0
955,3,6,3
956,1,0,1
957,1,0,2
958,1,0,6
959,1,0,0
960,1,3,6
961,4,7,0
962,3,0,6
963,3,0,4
964,3,0,0
965,3,6,4
966,1,6,2
967,7,0,6
968,7,0,0
969,7,4,2
970,3,6,6
971,1,7,2
972,0,7,6
973,7,0,0
974,7,0,6
975,7,0,0
976,7,0,0
977,7,0,0
978,7,0,3
979,7,0,7
980,7,0,4
981,7,0,6
982,7,0,0
983,7,6,7
984,5,0,7
985,5,2,2
986,7,2,6
987,1,0,0
988,1,6,1
989,7,0,1
990,7,6,0
991,5,0,2
992,5,2,6
993,7,7,6
994,6,7,6
995,5,4,2
996,1,7,6
997,0,1,0
998,1,6,3
999,7,0,1
1000,7,0,0
1001,7,4,0
1002,3,6,6
1003,1,2,2
1004,3,0,6
1005,3,0,3
1006,3,0,7
1007,3,0,2
1008,3,0,0
1009,3,0,4
1010,3,0,0
1011,3,6,0
1012,1,0,0
1013,1,1,0
1014,2,1,2
1015,3,2,6
1016,5,2,2
1017,7,6,6
1018,5,6,2
1019,3,0,0
1020,3,6,2
1021,1,0,6
1022,1,2,2
1023,3,2,0
1024,5,6,6
1025,3,7,2
1026,2,7,1
1027,1,2,7
1028,3,4,6
1029,7,6,2
1030,5,6,0
1031,3,0,4
1032,3,6,2
1033,1,0,2
1034,1,0,6
1035,1,0,2
1036,1,6,6
1037,7,1,0
1038,0,7,6
1039,7,0,2
1040,7,3,7
1041,2,1,1
1042,3,6,0
1043,1,0,0
1044,1,0,6
1045,1,6,0
1046,7,2,7
1047,1,6,1
1048,7,0,0
1049,7,6,0
1050,5,0,6
1051,5,0,2
1052,5,0,0
1053,5,0,6
1054,5,2,6
1055,7,0,0
1056,7,1,0
1057,0,1,0
1058,1,5,6
1059,6,7,0
1060,5,2,2
1061,7,2,0
1062,1,2,2
1063,3,6,0
1064,1,0,0
1065,1,2,6
1066,3,0,0
1067,3,7,0
1068,2,3,0
1069,5,6,2
1070,3,6,2
1071,1,0,6
1072,1,0,2
1073,1,0,7
1074,1,2,1
1075,3,0,0
1076,3,6,0
1077,1,0,0
1078,1,2,6
1079,3,0,2
1080,3,6,0
1081,1,6,4
1082,7,2,6
1083,1,2,7
1084,3,0,7
1085,3,0,0
1086,3,0,4
1087,3,0,3
1088,3,0,1
1089,3,6,0
1090,1,6,6
1091,7,2,0
1092,1,0,0
1093,1,0,0
1094,1,0,7
1095,1,0,7
1096,1,0,4
1097,1,2,2
1098,3,2,6
1099,5,0,2
1100,5,6,0
1101,3,6,0
1102,1,0,0
1103,1,4,6
1104,5,0,0
1105,5,0,0
1106,5,0,4
1107,5,0,7
1108,5,0,3
1109,5,6,0
1110,3,6,0
1111,1,0,3
1112,1,0,1
1113,1,2,7
1114,3,0,7
1115,3,0,3
1116,3,0,1
1117,3,0,0
1118,3,0,0
1119,3,2,0
1120,5,0,6
1121,5,6,6
1122,3,2,0
1123,5,5,0
1124,2,1,0
1125,3,6,0
1126,1,0,0
1127,1,0,4
1128,1,0,0
1129,1,2,0
1130,3,6,0
1131,1,0,6
1132,1,0,0
1133,1,0,0
1134,1,0,0
1135,1,0,0
1136,1,0,0
1137,1,7,0
1138,0,1,6
1139,1,6,0
1140,7,2,0
1141,1,0,0
1142,1,0,7
1143,1,2,1
1144,3,0,0
1145,3,6,0
1146,1,0,6
1147,1,4,0
1148,5,0,2
1149,5,0,2
1150,5,5,0
1151,2,0,6
1152,2,1,0
1153,3,6,2
1154,1,0,0
1155,1,6,6
1156,7,0,1
1157,7,0,1
1158,7,0,7
1159,7,0,5
1160,7,0,3
1161,7,2,1
1162,1,1,0
1163,2,7,0
1164,1,0,4
1165,1,0,4
1166,1,2,0
1167,3,6,0
1168,1,0,0
1169,1,0,2
1170,1,3,7
1171,4,5,7
1172,1,2,1
1173,3,0,0
1174,3,6,1
1175,1,6,2
1176,7,4,5
1177,3,0,7
1178,3,0,2
1179,3,6,6
1180,1,0,2
1181,1,0,2
1182,1,2,0
1183,3,0,0
1184,3,6,0
1185,1,0,0
1186,1,0,6
1187,1,2,2
1188,3,0,0
1189,3,0,0
1190,3,6,6
1191,1,0,0
1192,1,0,6
1193,1,2,0
1194,3,2,6
1195,5,0,0
1196,5,0,1
1197,5,7,1
1198,4,7,2
1199,3,6,6
1200,1,0,0
1201,1,0,0
1202,1,0,0
1203,1,0,2
1204,1,6,2
1205,7,0,0
1206,7,4,0
1207,3,0,0
1208,3,6,7
1209,1,2,1
1210,3,2,0
1211,5,6,6
1212,3,0,6
1213,3,6,0
1214,1,6,0
1215,7,4,1
1216,3,6,7
1217,1,1,0
1218,2,3,6
1219,5,0,2
1220,5,6,0
1221,3,6,6
1222,1,2,2
1223,3,0,0
1224,3,6,4
1225,1,6,3
1226,7,1,1
1227,0,1,0
1228,1,2,2
1229,3,6,6
1230,1,0,2
1231,1,2,0
1232,3,7,1
1233,2,7,7
1234,1,0,0
1235,1,0,1
1236,1,3,1
1237,4,7,6
1238,3,6,6
1239,1,1,0
1240,2,3,4
1241,5,0,4
1242,5,0,0
1243,5,0,2
1244,5,1,6
1245,6,1,0
1246,7,0,6
1247,7,0,0
1248,7,6,0
1249,5,6,2
1250,3,0,0
1251,3,0,0
1252,3,6,0
1253,1,0,2
1254,1,0,0
1255,1,0,0
1256,1,2,7
1257,3,0,1
1258,3,0,2
1259,3,0,7
1260,3,0,5
1261,3,0,0
1262,3,0,6
1263,3,0,2
1264,3,0,1
1265,3,1,7
1266,4,1,0
1267,5,6,6
1268,3,6,6
1269,1,0,2
1270,1,0,0
1271,1,6,1
1272,7,1,1
1273,0,2,2
1274,2,1,0
1275,3,0,6
1276,3,6,1
1277,1,0,0
1278,1,2,0
1279,3,2,1
1280,5,0,0
1281,5,1,6
1282,6,1,0
1283,7,6,2
1284,5,0,2
1285,5,7,6
1286,4,7,7
1287,3,0,1
1288,3,0,0
1289,3,6,2
1290,1,2,0
1291,3,0,6
1292,3,0,6
1293,3,0,0
1294,3,1,0
1295,4,7,0
1296,3,6,6
1297,1,1,1
1298,2,7,3
1299,1,6,6
1300,7,0,0
1301,7,0,2
1302,7,2,2
1303,1,6,6
1304,7,0,6
1305,7,0,6
1306,7,2,4
1307,1,0,6
1308,1,0,1
1309,1,6,0
1310,7,2,0
1311,1,2,1
1312,3,2,0
1313,5,6,0
1314,3,0,0
1315,3,0,0
1316,3,0,6
1317,3,0,2
1318,3,6,6
1319,1,0,1
1320,1,7,7
1321,0,1,0
1322,1,6,0
1323,7,2,1
1324,1,0,7
1325,1,0,0
1326,1,6,0
1327,7,0,0
1328,7,0,2
1329,7,2,2
1330,1,6,6
1331,7,2,2
1332,1,6,6
1333,7,2,0
1334,1,0,4
1335,1,6,0
1336,7,2,6
1337,1,2,6
1338,3,6,4
1339,1,0,4
1340,1,1,2
1341,2,1,2
1342,3,6,6
1343,1,2,0
1344,3,0,6
1345,3,0,0
1346,3,2,0
1347,5,0,0
1348,5,2,0
1349,7,0,4
1350,7,6,2
1351,5,7,2
1352,4,7,6
1353,3,0,0
1354,3,0,2
1355,3,0,0
1356,3,1,2
1357,4,1,0
1358,5,6,6
1359,3,0,0
1360,3,2,6
1361,5,0,0
1362,5,0,4
1363,5,0,0
1364,5,6,0
1365,3,0,7
1366,3,2,7
1367,5,0,6
1368,5,6,0
1369,3,1,0
1370,4,1,0
1371,5,0,0
1372,5,0,0
1373,5,6,0
1374,3,2,0
1375,5,6,0
1376,3,6,0
1377,1,1,0
1378,2,1,0
1379,3,0,0
1380,3,2,6
1381,5,2,2
1382,7,6,0
1383,5,0,0
1384,5,6,0
1385,3,0,5
1386,3,0,7
1387,3,0,0
1388,3,2,0
1389,5,1,0
1390,6,1,4
1391,7,2,6
1392,1,5,0
1393,6,1,2
1394,7,2,1
1395,1,0,0
1396,1,6,0
1397,7,0,0
1398,7,6,1
1399,5,0,7
1400,5,6,7
1401,3,0,3
1402,3,2,5
1403,5,2,0
1404,7,2,4
1405,1,4,7
1406,5,0,7
1407,5,6,0
1408,3,0,0
1409,3,0,7
1410,3,6,7
1411,1,2,0
1412,3,0,0
1413,3,0,6
1414,3,0,0
1415,3,0,1
1416,3,0,2
1417,3,2,2
1418,5,6,7
1419,3,2,6
1420,5,0,1
1421,5,0,5
1422,5,0,1
1423,5,4,3
1424,1,0,6
1425,1,2,2
1426,3,2,0
1427,5,0,7
1428,5,6,1
1429,3,6,4
1430,1,2,0
1431,3,1,0
1432,4,1,3
1433,5,0,1
1434,5,6,7
1435,3,2,7
1436,5,2,1
1437,7,6,1
1438,5,0,0
1439,5,6,0
1440,3,1,7
1441,4,1,7
1442,5,0,2
1443,5,2,5
1444,7,0,7
1445,7,0,7
1446,7,5,3
1447,4,0,1
1448,4,1,1
1449,5,0,0
1450,5,0,6
1451,5,4,1
1452,1,0,0
1453,1,0,0
1454,1,2,1
1455,3,6,6
1456,1,7,1
1457,0,1,1
1458,1,6,6
1459,7,2,1
1460,1,4,0
1461,5,0,1
1462,5,0,0
1463,5,0,6
1464,5,6,1
1465,3,7,1
1466,2,1,6
1467,3,2,0
1468,5,0,1
1469,5,2,0
1470,7,0,0
1471,7,6,0
1472,5,0,1
1473,5,2,0
1474,7,6,0
1475,5,0,0
1476,5,0,6
1477,5,6,0
1478,3,4,0
1479,7,0,4
1480,7,6,0
1481,5,0,7
1482,5,0,1
1483,5,0,6
1484,5,0,1
1485,5,4,1
1486,1,0,0
1487,1,4,2
1488,5,6,6
1489,3,0,6
1490,3,7,2
1491,2,3,0
1492,5,6,6
1493,3,0,0
1494,3,2,6
1495,5,0,0
1496,5,0,3
1497,5,5,1
1498,2,7,0
1499,1,2,0
1500,3,0,0
1501,3,2,0
1502,5,6,6
1503,3,2,2
1504,5,0,0
1505,5,0,2
1506,5,6,0
1507,3,6,0
1508,1,1,6
1509,2,3,6
1510,5,0,0
1511,5,4,0
1512,1,0,0
1513,1,2,0
1514,3,6,3
1515,1,2,7
1516,3,1,0
1517,4,1,0
1518,5,2,0
1519,7,6,6
1520,5,0,6
1521,5,6,0
1522,3,2,0
1523,5,6,4
1524,3,6,6
1525,1,0,7
1526,1,1,7
1527,2,1,0
1528,3,2,0
1529,5,2,0
1530,7,6,0
1531,5,6,0
1532,3,0,0
1533,3,0,0
1534,3,6,0
1535,1,0,0
1536,1,0,0
1537,1,0,6
1538,1,0,0
1539,1,0,2
1540,1,2,2
1541,3,0,0
1542,3,0,6
1543,3,6,0
1544,1,0,6
1545,1,0,0
1546,1,2,2
1547,3,2,7
1548,5,0,7
1549,5,0,4
1550,5,0,7
1551,5,0,1
1552,5,0,6
1553,5,0,0
1554,5,0,0
1555,5,0,4
1556,5,0,6
1557,5,0,2
1558,5,0,0
1559,5,0,0
1560,5,0,0
1561,5,0,0
1562,5,6,0
1563,3,0,0
1564,3,0,0
1565,3,0,6
1566,3,7,0
1567,2,1,1
1568,3,6,1
1569,1,0,2
1570,1,0,2
1571,1,4,6
1572,5,0,6
1573,5,6,0
1574,3,0,6
1575,3,0,0
1576,3,0,2
1577,3,2,2
1578,5,0,6
1579,5,6,7
1580,3,1,7
1581,4,1,2
1582,5,0,4
1583,5,0,6
1584,5,0,6
1585,5,0,0
1586,5,0,6
1587,5,4,0
1588,1,6,0
1589,7,6,0
1590,5,0,6
1591,5,6,1
1592,3,2,7
1593,5,0,0
1594,5,6,3
1595,3,0,1
1596,3,6,6
1597,1,2,0
1598,3,0,0
1599,3,6,6
1600,1,6,2
1601,7,4,6
1602,3,0,0
1603,3,0,6
1604,3,6,0
1605,1,0,0
1606,1,3,0
1607,4,1,0
1608,5,0,2
1609,5,7,0
1610,4,1,1
1611,5,2,1
1612,7,0,5
1613,7,7,7
1614,6,5,2
1615,3,0,2
1616,3,0,2
1617,3,0,6
1618,3,0,0
1619,3,0,2
1620,3,3,0
1621,6,1,7
1622,7,0,3
1623,7,0,6
1624,7,0,6
1625,7,0,0
1626,7,0,0
1627,7,6,0
1628,5,1,2
1629,6,1,0
1630,7,0,6
1631,7,0,0
1632,7,0,2
1633,7,0,0
1634,7,6,6
1635,5,2,6
1636,7,2,2
1637,1,0,2
1638,1,0,0
1639,1,2,0
1640,3,0,0
1641,3,6,0
1642,1,0,0
1643,1,0,6
1644,1,6,6
1645,7,2,2
1646,1,0,0
1647,1,0,0
1648,1,0,0
1649,1,0,0
1650,1,0,0
1651,1,6,2
1652,7,6,2
1653,5,0,0
1654,5,0,6
1655,5,0,6
1656,5,0,0
1657,5,0,4
1658,5,0,0
1659,5,0,0
1660,5,2,0
1661,7,2,0
