scene_idx,scene_id,img_name,area,centroid_r,centroid_c,perimeter,circularity,bbox_area,extent,solidity,eccentricity,mean_intensity,std_intensity,label
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13.tif,257808.0,511.575672593558,456.10350726121766,100975.24832738623,0.0003177432943474316,1047552.0,0.24610520527859236,0.25341206097821095,0.5943048708866131,125.28534025321169,41.09002856655563,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,271268.0,475.6341146025333,470.4254501083799,102550.40005666345,0.00032414080893196985,1047552.0,0.2589542094330401,0.2639487024802234,0.5088177415613213,127.27573838418095,39.00165336082923,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,272501.0,502.369312406193,471.83437858943637,100952.82855557569,0.00033600131790663596,1047552.0,0.26013123930840665,0.2673908926505552,0.5387980033007324,120.85409594827175,38.238068636254084,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,286346.0,479.58805780419493,464.83311448387616,105609.46452020663,0.0003226229839056387,1047552.0,0.27334776698435975,0.27805576729800985,0.48227088238748067,130.30754751245,37.66104543750409,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,241952.0,534.9744536106335,464.74988427456685,101562.18649429035,0.0002947643766409989,1047552.0,0.23096896383186705,0.2384240394877005,0.5038064712112961,119.80680465546885,38.19910493491166,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13.tif,302750.0,483.816769611891,481.0218265895954,109224.32274352039,0.0003189005695105635,1047552.0,0.28900713282013685,0.29409764721882226,0.4526445092729745,118.31734434351776,38.06043639501783,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13.tif,21266.0,816.2123577541615,412.4917238784915,10009.210096165985,0.0026674486205005587,207090.0,0.10268965184219421,0.14943013336706157,0.8313836700018384,125.49741371202859,30.162613263233702,Rural
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13.tif,235849.0,490.9862920767101,432.3365924807822,92411.19396511081,0.0003470521509070139,1047552.0,0.2251430000610948,0.24016598355439017,0.5206052916896604,111.49755139941233,37.63649008908308,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13.tif,322636.0,485.4708897953111,453.8788231939399,110571.22155137398,0.0003316182885570752,1047552.0,0.30799043866080156,0.3133720941526591,0.3421469390843085,108.6927559230836,39.282350278415095,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,175275.0,545.8156382826986,513.2430238197119,71045.45169611565,0.0004363724060658283,1047552.0,0.1673186629398827,0.19421612146167092,0.7034483994035292,103.97996862073884,33.38940279358336,Urban
1,L15-0357E-1223N_1429_3296_13,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,151211.0,299.00702991184505,451.2991118371018,62039.933988105084,0.0004936857542629754,646144.0,0.23402058983755944,0.24136720103052467,0.8508433947469876,105.40092982653378,36.1450992198534,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_02_mosaic_L15-0358E-1220N_1433_3310_13.tif,256229.0,382.9062713432125,444.76485097315293,100540.39551364383,0.00031853485934819616,1048576.0,0.24435901641845703,0.2503561455379703,0.36847681652220776,129.88044678783433,35.97594124868561,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_03_mosaic_L15-0358E-1220N_1433_3310_13.tif,288553.0,395.98152505778836,451.4933721014857,103683.53818767382,0.0003372996106474094,1048576.0,0.27518558502197266,0.28131614224085405,0.3379896949290923,135.3403464874737,37.081064971696485,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_04_mosaic_L15-0358E-1220N_1433_3310_13.tif,214841.0,332.37773050767777,460.9118976359261,85199.48726081355,0.0003719230262208563,1048576.0,0.20488834381103516,0.2288195886719707,0.3569704791092372,140.6682011347927,31.457227781971397,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13.tif,200855.0,294.0375644121381,411.69445619974607,76765.69382918849,0.000428309938893321,814080.0,0.2467263659591195,0.27406185443222786,0.6517809288209724,147.35338428219362,31.584411618948177,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13.tif,26718.0,393.4014896324575,590.7345235421813,15549.732136935432,0.0013885706620902483,581376.0,0.0459564894319683,0.06591535952711071,0.8689255968121467,149.824388052998,23.503852795184578,Rural
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_07_mosaic_L15-0358E-1220N_1433_3310_13.tif,66322.0,525.8838997617684,437.16893338560357,34758.95723632629,0.0006898171697853714,913408.0,0.07260939251681614,0.1027648998413328,0.7489269282157478,150.1829709598625,30.877663827583582,Rural
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_08_mosaic_L15-0358E-1220N_1433_3310_13.tif,179621.0,240.4962727075342,468.8021556499518,65503.02875545155,0.0005260708172658647,812032.0,0.22119941086065573,0.25123434514668075,0.6979087084387299,139.56246764019798,31.753629834656746,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_09_mosaic_L15-0358E-1220N_1433_3310_13.tif,172477.0,258.0564481061243,518.3544994405052,67772.62691466676,0.00047188091687392985,821248.0,0.21001816747194513,0.24466974400585584,0.5577578185550501,142.18558996271966,32.18442935510585,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_10_mosaic_L15-0358E-1220N_1433_3310_13.tif,259927.0,383.3820572699258,486.1437865246781,106434.40510729734,0.00028833488117651214,1048576.0,0.24788570404052734,0.25855716414436314,0.36413745141441595,131.41549742812404,37.56535167367791,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_11_mosaic_L15-0358E-1220N_1433_3310_13.tif,72425.0,367.6865032792544,719.4335381429064,30326.92570703371,0.0009895587724551428,509960.0,0.14202094281904462,0.20302583480971498,0.9382312609774833,120.66029685881946,32.79376530564743,Rural
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_12_mosaic_L15-0358E-1220N_1433_3310_13.tif,281888.0,396.1258584969917,483.8510401294131,110046.88778901624,0.0002925034026743147,1048576.0,0.268829345703125,0.28517665721095675,0.21297833521291828,113.91644908616188,42.58220150293788,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_01_mosaic_L15-0358E-1220N_1433_3310_13.tif,53437.0,320.8555120983588,520.383142766248,33048.855326304874,0.0006148074034841476,692693.0,0.07714384294341071,0.11509872466727407,0.71716175946207,119.86524318356196,33.21191983074695,Rural
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_02_mosaic_L15-0358E-1220N_1433_3310_13.tif,289582.0,359.7543251997707,458.3099432975807,97949.13180386942,0.00037929773170581753,1048576.0,0.2761669158935547,0.31239967204625874,0.5899846969598523,119.83414024352342,42.388523034923956,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_03_mosaic_L15-0358E-1220N_1433_3310_13.tif,319818.0,394.6331569830341,483.7461775134608,103873.25427536384,0.0003724820005211269,1048576.0,0.30500221252441406,0.3169225951705221,0.2972057523721626,132.90501472712606,43.71015226846058,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_04_mosaic_L15-0358E-1220N_1433_3310_13.tif,278120.0,408.5961922910974,477.2386559758378,105728.23771850418,0.0003126511985346101,1048576.0,0.26523590087890625,0.2753914217928762,0.24559150575110827,128.68396016108156,37.7594771881949,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_05_mosaic_L15-0358E-1220N_1433_3310_13.tif,8243.0,516.2403251243479,592.575518621861,4795.1618305449865,0.0045049360114451055,207252.0,0.03977283693281609,0.06517854318879084,0.6631583183444195,136.1459420114036,22.153560199187012,Rural
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_06_mosaic_L15-0358E-1220N_1433_3310_13.tif,206867.0,341.5759932710389,421.966524385233,78657.5123345142,0.0004201657678328582,764150.0,0.2707151737224367,0.3004490752709411,0.5082884032888365,136.4654294788439,34.63021704368111,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_07_mosaic_L15-0358E-1220N_1433_3310_13.tif,259504.0,390.7990319995067,430.459226062026,99090.22794538195,0.00033211788652520876,1048576.0,0.2474822998046875,0.2612599279759262,0.2625949879290449,135.18119951908255,34.815425521760595,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_08_mosaic_L15-0358E-1220N_1433_3310_13.tif,250353.0,388.59170451322734,486.46482766333935,98423.17307549225,0.0003247640432059794,1048576.0,0.2387552261352539,0.2473980773639648,0.3579050769896046,128.11389118564585,33.98363572863057,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_09_mosaic_L15-0358E-1220N_1433_3310_13.tif,19553.0,464.9511583900169,565.4734311870301,10156.803891830326,0.0023818210547104043,365211.0,0.05353891312145582,0.0760923709157703,0.6930850828438551,128.9870096660359,26.751306876503012,Rural
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_10_mosaic_L15-0358E-1220N_1433_3310_13.tif,281278.0,440.672121531012,440.7521597849814,103807.12397411144,0.00032801319290495546,1048576.0,0.2682476043701172,0.28339381824703236,0.4818047339388861,122.0976329467644,38.315934263603616,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13.tif,285614.0,393.81551674637797,475.82589789015947,103627.94020792737,0.00033422245414140413,1048576.0,0.2723827362060547,0.2809187244397146,0.3648560494109118,116.15278662810647,36.36434431890223,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13.tif,280030.0,415.43598185908655,462.3893082883977,103373.90467402144,0.00032930064595335307,1048576.0,0.2670574188232422,0.27528491393844307,0.44287214944951286,114.65118023068958,38.913624642067866,Urban
2,L15-0358E-1220N_1433_3310_13,global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13.tif,155732.0,234.71777155626333,533.501534687797,57794.411767866884,0.0005858899243591609,1048576.0,0.14851760864257812,0.20529193712529067,0.6825898653156891,110.74685999023964,32.47188173242972,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,20195.0,701.6582322357019,722.5550878930428,12616.102448427662,0.0015944221077545519,203852.0,0.0990669701548182,0.13107252961220184,0.826958046612385,107.21163654369893,18.33580395376651,Rural
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_02_mosaic_L15-0361E-1300N_1446_2989_13.tif,148186.0,476.5021796930884,652.6764944056794,80859.90718130086,0.0002848069364569828,1048576.0,0.14132118225097656,0.18077459840337282,0.7167448134088292,116.8885387283549,34.85850361114459,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_03_mosaic_L15-0361E-1300N_1446_2989_13.tif,58404.0,738.9396616670091,760.628689815766,35868.86874510297,0.000570449359225684,292312.0,0.19980021347053833,0.2168701541752072,0.7109167844118466,116.96289637696049,27.135980875186807,Rural
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_05_mosaic_L15-0361E-1300N_1446_2989_13.tif,238697.0,529.3977050402812,585.4109770964864,119838.62213587754,0.00020886381710703218,1048576.0,0.22763919830322266,0.2362887451098405,0.28485836810749043,131.95316656681902,37.429189129844474,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_06_mosaic_L15-0361E-1300N_1446_2989_13.tif,258837.0,540.8231242055812,582.3726090164853,125867.31820050078,0.00020531007594731346,1048576.0,0.24684619903564453,0.2502049299178347,0.34082498099312214,133.4096400437341,36.83564576011906,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_07_mosaic_L15-0361E-1300N_1446_2989_13.tif,241362.0,546.340737150007,584.2853390343136,121140.5106629946,0.0002066807171152133,1048576.0,0.2301807403564453,0.24089394306861767,0.3083274802455145,129.1484947920551,35.684809230585,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_08_mosaic_L15-0361E-1300N_1446_2989_13.tif,192512.0,510.991875831117,548.5450257646277,102565.66510981196,0.00022996601980830827,1048576.0,0.18359375,0.19003864700917558,0.25000753684380705,123.38792386968085,31.655603137016257,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_09_mosaic_L15-0361E-1300N_1446_2989_13.tif,236230.0,528.0200990560047,584.8759852685941,117031.25059889603,0.00021674107451814437,1048576.0,0.22528648376464844,0.22836378119302506,0.4750880060949541,120.161723743809,35.38244061846574,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_10_mosaic_L15-0361E-1300N_1446_2989_13.tif,49584.0,265.07849306227814,335.4844707970313,26714.453993134353,0.0008730896068581965,372104.0,0.1332530690344635,0.1638279383728883,0.9115614236449043,124.4030937399161,35.110275029708205,Rural
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_11_mosaic_L15-0361E-1300N_1446_2989_13.tif,139381.0,449.9316764838823,622.101548991613,75332.20224089912,0.00030863993068838783,1048576.0,0.13292407989501953,0.1673866233371643,0.6717091174007247,100.03627467158364,32.859662248041595,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2018_12_mosaic_L15-0361E-1300N_1446_2989_13.tif,229349.0,535.6484309938129,595.9599998255933,114426.27899012703,0.00022011780026573333,1048576.0,0.21872425079345703,0.24400465137557092,0.4840749094537167,97.71119124129602,40.038313836803056,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2019_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,244685.0,527.4527371927172,600.3444305944378,122414.30496117144,0.00020518842991482984,1048576.0,0.23334980010986328,0.25642221400149023,0.5421993249257832,98.98640292621126,40.49345048655386,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2019_02_mosaic_L15-0361E-1300N_1446_2989_13.tif,10181.0,577.1693350358511,237.6135939495138,6994.583186782294,0.0026150296791340928,117000.0,0.08701709401709402,0.12684075449131638,0.6248668400459476,108.63893527158433,23.48266779301238,Rural
3,L15-0361E-1300N_1446_2989_13,global_monthly_2019_03_mosaic_L15-0361E-1300N_1446_2989_13.tif,83860.0,700.7768542809445,631.1945385165752,52080.68605573139,0.0003885181651434823,600704.0,0.13960286597059451,0.17149494676826302,0.7799523695607168,97.36254471738611,29.88862076509475,Rural
3,L15-0361E-1300N_1446_2989_13,global_monthly_2019_04_mosaic_L15-0361E-1300N_1446_2989_13.tif,246016.0,528.1082409274194,562.4624821149844,122029.02938623371,0.00020760934733659518,1048576.0,0.234619140625,0.23892541058992287,0.3870821411286961,120.33652689255983,38.38744915053043,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2019_05_mosaic_L15-0361E-1300N_1446_2989_13.tif,228270.0,495.87454330398214,557.5467604152976,117439.2756725967,0.00020798498100541225,1048576.0,0.2176952362060547,0.22307001488306097,0.3968825212066123,119.40646602707321,38.05605879334435,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2019_06_mosaic_L15-0361E-1300N_1446_2989_13.tif,244604.0,535.6395602688427,571.1623644748246,124346.33299346492,0.0001987959141539325,1048576.0,0.23327255249023438,0.23415685763955368,0.4415880905010915,119.95151755490507,36.22167351304564,Urban
3,L15-0361E-1300N_1446_2989_13,global_monthly_2019_07_mosaic_L15-0361E-1300N_1446_2989_13.tif,267283.0,544.9329325097368,579.8915045102008,127927.00885555265,0.00020523749734772319,1048576.0,0.2549009323120117,0.25841072612908406,0.42475757909439005,112.05590703486567,37.23377284959577,Urban
