scene_idx,scene_id,img_name,canny_density,pixel_entropy,pixel_var,pixel_skew,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_entropy,glcm_asm,area,centroid_r,centroid_c,perimeter,circularity,bbox_area,extent,solidity,eccentricity,mean_intensity,std_intensity,label,label_enc
0,L15-0331E-1257N_1327_3160_13,global_monthly_2018_11_mosaic_L15-0331E-1257N_1327_3160_13.tif,7.601245570625611,1.7283819336920117,893.6199294039515,0.3650230773439247,101.5500950790709,4.576860286393772,0.658526098271404,0.6046407199235186,0.7029572795466733,4.549221404355594,0.3659980052966941,8546.0,62.43271706061315,69.92230283173414,3092.3353159925437,0.01123051292095041,26082.0,0.32765892186182044,0.38571944394295,0.7117921313430436,108.5946641703721,29.89347636866531,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2018_12_mosaic_L15-0331E-1257N_1327_3160_13.tif,16.7327254398827,1.8422117101569042,1729.5868032289648,0.6374084011570436,49.51688018346994,2.2583350684565286,0.835094725229184,0.8115541127211876,0.7139006996117798,2.4872615638384943,0.6587357848059664,158238.0,502.2208003134519,394.9110011501662,66431.09737228487,0.0004505861060452239,1047552.0,0.15105503115835778,0.15119488850860371,0.6898484811230995,97.01453506743007,41.58830127847211,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,15.543667521994134,1.827276567620607,1614.2431699983306,0.7232327088728642,40.075271621152034,1.8861934156602855,0.8610587399770665,0.8415270798278756,0.7142090657297645,2.1190873127461187,0.708253437805424,131954.0,497.4720205526168,348.49058762902223,57200.378654147535,0.0005067976779106561,1047552.0,0.12596415261485827,0.13336365382088677,0.5000506318437804,94.71354411385786,40.17764515247665,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_02_mosaic_L15-0331E-1257N_1327_3160_13.tif,14.250462029569894,1.8256654316814558,1605.4826854108235,0.6962286034817289,36.343473258936015,1.6503750819001903,0.8832451579263655,0.8669656355155619,0.7194228832482957,1.8060253240673625,0.7516917342728684,81102.0,690.5856082464057,325.0865330078173,36196.550344907606,0.0007778700720911922,771995.0,0.10505508455365643,0.15040670007306878,0.8290671047011903,99.43076619565485,40.06847495738793,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_03_mosaic_L15-0331E-1257N_1327_3160_13.tif,15.09815264540567,1.8182409009129035,1524.4076925660734,0.6658708623538601,51.423551903979956,2.2466946514319424,0.8473447403901954,0.8253607485707706,0.7102339878226854,2.275705520767486,0.6813271252753418,143400.0,529.7218479776848,409.8107740585774,65810.50390476605,0.00041607208866675034,1047552.0,0.13689057917888564,0.13701562016288998,0.6871546516387113,104.7181589958159,39.04366392343415,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_04_mosaic_L15-0331E-1257N_1327_3160_13.tif,17.042304343841643,1.8096745393676639,1404.8353982998594,0.5006197255368184,64.3555491190226,2.505611858942634,0.8463378182036982,0.823914041790973,0.709189969248028,2.297304165222856,0.6789400378133489,145562.0,478.8587199956032,472.9076888198843,64875.05311127723,0.0004346127124548826,1047552.0,0.13895443853861192,0.1530593038820547,0.8285227652978678,118.30364380813674,37.48113389826753,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_05_mosaic_L15-0331E-1257N_1327_3160_13.tif,16.537985703812318,1.8183238460828148,1425.9911376221169,0.2571054117302751,65.28310852622342,2.4514341859804323,0.855445200813241,0.8348192516546478,0.6882600677357232,2.1655650640005715,0.6970207892577256,135080.0,510.7933891027539,483.6717056559076,62821.52201526054,0.00043011442478665013,1047552.0,0.12894825268817203,0.1541423180457657,0.8549711949975534,118.77480752146876,37.7622978329195,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_06_mosaic_L15-0331E-1257N_1327_3160_13.tif,14.85720995234604,1.827463146967566,1521.9145961086758,0.3088007266489926,64.17624829092203,2.484033485516285,0.8491179166613555,0.8286212214769663,0.6770308517747764,2.26535726978823,0.6867113078844409,34933.0,814.2787908281567,230.17711046861135,15484.167778522617,0.0018309227076879037,257982.0,0.13540867192284733,0.1742772331562274,0.8362535086257907,112.14169982538002,39.0117238289809,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_07_mosaic_L15-0331E-1257N_1327_3160_13.tif,14.226119562561095,1.788340249738945,1206.6258549263243,0.2281243289532286,41.02053233197415,1.4464795062776854,0.9191527340235925,0.9069300318586935,0.7042304167132287,1.2887293330736451,0.8225517814857247,75913.0,461.69494026056145,447.8476677248956,34361.95828234681,0.0008079234359414265,1041408.0,0.0728945811823992,0.11585101577379499,0.8858743279360752,126.44547047277806,34.73652047811243,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_08_mosaic_L15-0331E-1257N_1327_3160_13.tif,14.392889326735093,1.7815966015022995,1179.2003194857818,0.3266291396131596,28.309952106142006,1.074580234785385,0.9373833028954599,0.9276897691200453,0.6891503514790175,1.0218225121820919,0.8606289177855522,43010.0,516.2577540106952,628.6310625435946,20232.70219206963,0.0013202966711669615,767250.0,0.0560573476702509,0.08608421882724512,0.8768953977961358,115.24701232271565,34.339486302007806,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_09_mosaic_L15-0331E-1257N_1327_3160_13.tif,6.3564386302541545,1.647050084728809,620.4110201132687,0.9465007821133893,33.649257400924725,1.4666529609239933,0.9055406258231408,0.8902193790020269,0.6429612344537753,1.392340549570687,0.7925397635307484,6154.0,275.812804679883,114.42492687682808,3070.156600442353,0.008204390053935706,73706.0,0.08349388109516186,0.14079480198586103,0.7904685155438095,98.73334416639584,24.908051311037337,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_10_mosaic_L15-0331E-1257N_1327_3160_13.tif,13.364109848484848,1.7885783588343525,1226.7251073739835,0.22211297416368064,30.108279885286134,1.2391310215281361,0.9215855950102241,0.9100757789737889,0.6817161242226301,1.2521655747979303,0.8282683319020515,55318.0,526.775172638201,584.4833869626523,25343.78198698321,0.001082264681472783,786687.0,0.07031767399232478,0.10713068401890154,0.7718378938728933,104.49148559239308,35.02463572078921,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_11_mosaic_L15-0331E-1257N_1327_3160_13.tif,13.223114461143695,1.787641264045883,1218.2748686745713,0.32581968708365816,55.904943460903944,2.515683304069129,0.8181069960608469,0.7915437425727397,0.7283190415134236,2.673022197679231,0.6266550267028227,20444.0,162.27328311485033,95.99011935042066,7893.095126283975,0.004123643027378061,120780.0,0.16926643484020534,0.20903458006993722,0.8604976451174687,104.50880453922912,34.90379447387592,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2019_12_mosaic_L15-0331E-1257N_1327_3160_13.tif,11.471697825024437,1.7772600699077505,1269.699084224757,0.9242165970610201,32.88489962224603,1.6069891097581614,0.8795731496459661,0.8620303453155321,0.6982973696996729,1.8198102765336919,0.7431703263430577,58227.0,710.6524121112199,322.3506964123173,27072.780074410904,0.0009983172334698774,540031.0,0.107821588019947,0.14772052667630717,0.8522633110090588,90.59843371631717,35.63283716215644,Rural,0
0,L15-0331E-1257N_1327_3160_13,global_monthly_2020_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,10.386310178396872,1.7825631120554946,1332.841669530086,0.9033294124270295,44.700025334475214,2.1832000629441106,0.8362684135052761,0.8112279582068912,0.6787476661275617,2.3881467126772074,0.6582475401919351,12917.0,899.6794147247813,708.8404428272819,6117.243179093368,0.004337705197832449,88250.0,0.14636827195467422,0.16810911409867643,0.7753699248252521,88.6417124719362,36.50810416236491,Rural,0
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,20.702934078690127,1.735976909910532,1088.144106952486,1.154728067810148,47.63571456331895,2.11435548923438,0.8529685858730085,0.8307662254188631,0.7142487698809316,2.150441091886191,0.6902780118129289,83530.0,318.8232491320484,496.413899197893,36865.730465415814,0.0007723366754232455,623616.0,0.13394460693760263,0.1709714856486703,0.9433214221950121,104.45606368969233,32.98702937447514,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13.tif,34.92886271994135,1.8549073343447064,1772.0368033000107,0.33007881459488414,125.90718623502045,5.076492103409188,0.6465440586438168,0.5983200388212382,0.722719249959762,4.958559666738495,0.3583464686920467,354871.0,452.8303637096297,465.6809967565679,115106.82634564982,0.0003365721789722285,1047552.0,0.3387621807795699,0.3544042496032725,0.47878032972672996,119.97264358034327,42.09556750181675,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13.tif,33.67470063538612,1.8457674384794047,1677.9763318951639,0.2860509173559038,132.1530975913005,5.080114515087898,0.6587581056482529,0.6115401272196445,0.7335856761125309,4.796832566877006,0.3743152393620566,343418.0,492.65022800202667,462.5484220396135,110689.44207695324,0.0003522252790185398,1047552.0,0.32782907196969696,0.33221568703323917,0.34722356176143315,128.2192284621074,40.9631094021824,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,9.145798967497557,1.8373427693677993,1832.327296585412,0.43487057232938764,56.55576189418085,2.156334441366354,0.865311824640829,0.8474425151705759,0.8149908925853221,2.04380083085678,0.7182267136868016,5026.0,191.17807401512138,429.7697970553124,1848.638743755012,0.018481118291120546,40920.0,0.12282502443792766,0.1979363579080025,0.8423453163709372,146.61062475129327,42.805692338582865,Rural,0
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,20.558024804496576,1.7634207921520402,1062.9441574091063,0.3634566909084855,89.36065197298389,3.1323023923801205,0.8193609507457081,0.7917814148004328,0.7141963181469443,2.611835773190383,0.6270629669550372,165100.0,603.6937976983646,423.4058631132647,70589.52763509264,0.00041636708101064904,996352.0,0.165704489979445,0.17517018350959987,0.49785209813854514,133.25772864930346,32.60282437779136,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,23.472247678396872,1.779503165915798,1190.514364042747,0.44307621757761206,121.93355002326047,3.9885215155101172,0.7813616499221124,0.7485410433528242,0.7003928090606424,3.1036955928248053,0.5605237982251462,210197.0,429.05571440125215,488.55928010390255,89100.48884524032,0.0003327179287763441,1047552.0,0.20065543285679374,0.21775821862532724,0.48313758394548184,140.79072013396956,34.5038311502179,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,21.1353708455523,1.7961231007392577,1332.3402355334622,0.5602367550799253,87.12685363073474,3.066250207197472,0.8249444378616938,0.7994570168468056,0.6895811084266366,2.539062411587495,0.6392768144239945,164547.0,374.4245230845898,514.6956310355096,75646.14913490496,0.00036134843948903744,1047552.0,0.15707764387829912,0.19174262322208058,0.7222560099242266,127.58417959610324,36.50123608226799,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13.tif,16.61693166544477,1.6669763353510667,616.6847192449447,0.3199177081570549,78.73672635542991,3.083149981697184,0.8078091839605915,0.7763454001448938,0.6944133104567252,2.6592187894427073,0.6029001839287028,36564.0,416.61322612405644,222.7783885789301,16219.024955815858,0.0017466829469537475,206954.0,0.17667694270224302,0.24156019185285996,0.7192031094767168,119.08284104583744,24.833137523175456,Rural,0
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13.tif,29.42937438905181,1.8190932208602084,1449.3943902510061,0.3474804261826357,120.02165650372626,4.614409825390779,0.6992254989845702,0.6557958560739213,0.7112266615806572,4.209502292688044,0.4303861871577128,296499.0,520.106121774441,483.53741833867906,109933.05972082898,0.0003083020877194656,1047552.0,0.28303988728005863,0.2866971124233578,0.45012537502394817,123.44788009403067,38.070912653244946,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13.tif,33.28961235337243,1.8446653059096256,1678.110455147066,0.3645292063234111,118.58533060987644,4.868586924476756,0.6571839641373445,0.6097225108229087,0.7193937725294498,4.7855779843774116,0.3721274266973433,341658.0,483.64574516036504,470.28809803956005,116703.40394339198,0.0003152349860887481,1047552.0,0.32614896444281527,0.3337638181725821,0.416971927583053,117.1208898957437,40.96474649191749,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13.tif,23.249633431085044,1.8052701012115182,1366.4540694956452,0.4956482447126968,79.42190683527674,3.3550761923151877,0.7708647979237228,0.7391273006156918,0.6903478440652662,3.236977774506711,0.546534848520503,195165.0,573.1128481028873,468.1241821023237,85051.42734028999,0.0003390381637370197,942080.0,0.20716393512228262,0.22226233481079258,0.6029795310500744,107.14598929111264,36.96557952333015,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,24.331202651515152,1.8431173243785997,1709.914478836091,0.5261996687868589,87.03562953328242,3.609091906512298,0.754305029710162,0.7224143985016006,0.6991110869181375,3.5074849127688914,0.5221170008177068,234128.0,513.9399815485547,447.9163363630151,96052.26817098426,0.0003188951908489429,1047552.0,0.22350012218963833,0.2396352984284834,0.578997365019109,108.98387206997882,41.351112183786434,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,29.53714946847507,1.857108587267145,1864.7348852276175,0.5374914450401684,101.13389815080352,4.3281568112600555,0.6904505040965908,0.6507925661436221,0.7073163621215904,4.359380279922034,0.4238561787703838,301557.0,488.2463746489055,472.52617913031366,111076.91184748834,0.00030713667906316416,1047552.0,0.28786828720674484,0.29547639134256143,0.47515128137148055,107.74969574574624,43.18257617636559,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13.tif,25.624599065249264,1.822503485284398,1517.2457690541764,0.515890663391083,91.298031468113,3.636974508761893,0.756784529704209,0.7227969537909119,0.7222313197993652,3.489253965599588,0.5226510377833686,237321.0,439.2633900919008,478.69845483543384,90667.86597126196,0.00036277658291647115,1047552.0,0.22654818090175954,0.24797707068131758,0.3069981554812448,117.7262020638713,38.95183909720023,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13.tif,25.788982313049853,1.8451294608473217,1688.3904476003577,0.34803270908379874,115.73510419032647,4.288940817027577,0.7325030537332942,0.6969496928111304,0.7071625939778071,3.8009147615115184,0.485998892571009,257808.0,511.575672593558,456.10350726121766,100975.24832738623,0.0003177432943474316,1047552.0,0.24610520527859236,0.25341206097821095,0.5943048708866131,125.28534025321169,41.09002856655563,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,27.078273918621704,1.8263950923218695,1521.1289648782817,0.3674661851325839,118.37637999468272,4.354110963926403,0.7240320650142963,0.6837918976247224,0.7154450954890782,3.9109279770132455,0.46784899260526963,271268.0,475.6341146025333,470.4254501083799,102550.40005666345,0.00032414080893196985,1047552.0,0.2589542094330401,0.2639487024802234,0.5088177415613213,127.27573838418095,39.00165336082923,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,27.808643389540567,1.8179153712520217,1462.149893030878,0.441274742785106,103.97008322071554,4.0838962843343944,0.7247954218675479,0.6836735747718011,0.7254112749500722,3.9022639678626754,0.46768391754678157,272501.0,502.369312406193,471.83437858943637,100952.82855557569,0.00033600131790663596,1047552.0,0.26013123930840665,0.2673908926505552,0.5387980033007324,120.85409594827175,38.238068636254084,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,28.143423906402738,1.8130309385840784,1418.3543434457476,0.3908497598198042,123.95162377592744,4.551988214808192,0.7108158950633384,0.6678976401263378,0.7226107751603886,4.064684710155708,0.4463836558599792,286346.0,479.58805780419493,464.83311448387616,105609.46452020663,0.0003226229839056387,1047552.0,0.27334776698435975,0.27805576729800985,0.48227088238748067,130.30754751245,37.66104543750409,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,24.698344330400783,1.8168897062341787,1459.1716178283925,0.4600308277533025,103.36045934241396,3.943501611052979,0.7484438436942712,0.7114841428348199,0.6980449679993456,3.549910505409704,0.5064782359014565,241952.0,534.9744536106335,464.74988427456685,101562.18649429035,0.0002947643766409989,1047552.0,0.23096896383186705,0.2384240394877005,0.5038064712112961,119.80680465546885,38.19910493491166,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13.tif,29.660771016617794,1.8128130662681168,1448.596818579198,0.5394959407636796,108.21061662660803,4.394154686514056,0.6957257809904435,0.6504503379967009,0.7229870240222119,4.255109331629998,0.4234031545105763,302750.0,483.816769611891,481.0218265895954,109224.32274352039,0.0003189005695105635,1047552.0,0.28900713282013685,0.29409764721882226,0.4526445092729745,118.31734434351776,38.06043639501783,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13.tif,14.478326612903224,1.735166884286152,909.7832388674017,0.18488111747490288,54.021663544971595,1.9706001309362315,0.8852921095366367,0.8675747179981229,0.7062260952966429,1.713414805570559,0.7527605749066604,21266.0,816.2123577541615,412.4917238784915,10009.210096165985,0.0026674486205005587,207090.0,0.10268965184219421,0.14943013336706157,0.8313836700018384,125.49741371202859,30.162613263233702,Rural,0
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13.tif,25.273972079667644,1.8118177304205516,1416.5053862256493,0.4901891308000571,84.392920277724,3.4908331112976043,0.7586193470761669,0.7229452194438591,0.7135061906006132,3.451367886259745,0.5228745959983446,235849.0,490.9862920767101,432.3365924807822,92411.19396511081,0.0003470521509070139,1047552.0,0.2251430000610948,0.24016598355439017,0.5206052916896604,111.49755139941233,37.63649008908308,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13.tif,31.56855220552297,1.8206865575125983,1543.1030433960982,0.6257785537228586,98.43199266881514,4.377961945890896,0.6760472630480164,0.6313182472810511,0.7221644889699977,4.514908579220235,0.39888676419747754,322636.0,485.4708897953111,453.8788231939399,110571.22155137398,0.0003316182885570752,1047552.0,0.30799043866080156,0.3133720941526591,0.3421469390843085,108.6927559230836,39.282350278415095,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,22.016663611925708,1.754760102948416,1114.852218912152,0.9200937076362324,54.912891146775415,2.4730857119174927,0.8201651351768011,0.7927003555868648,0.7251516464252673,2.6088218278090562,0.6285091086868667,175275.0,545.8156382826986,513.2430238197119,71045.45169611565,0.0004363724060658283,1047552.0,0.1673186629398827,0.19421612146167092,0.7034483994035292,103.97996862073884,33.38940279358336,Urban,1
1,L15-0357E-1223N_1429_3296_13,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,22.952082569648095,1.7740561528900554,1306.4681976130466,0.9841868192571455,80.07716737588343,3.581709032367254,0.7449985308507707,0.709380599460097,0.705052352475461,3.53616884092885,0.5034939958025669,151211.0,299.00702991184505,451.2991118371018,62039.933988105084,0.0004936857542629754,646144.0,0.23402058983755944,0.24136720103052467,0.8508433947469876,105.40092982653378,36.1450992198534,Urban,1
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_02_mosaic_L15-0358E-1220N_1433_3310_13.tif,25.48828125,1.801851002492463,1294.2683487288784,0.1968631541530209,129.40517632428484,4.480134269395777,0.7364956884200112,0.6991129289916206,0.6823614949889946,3.7049895565162703,0.48901739791807936,256229.0,382.9062713432125,444.76485097315293,100540.39551364383,0.00031853485934819616,1048576.0,0.24435901641845703,0.2503561455379703,0.36847681652220776,129.88044678783433,35.97594124868561,Urban,1
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_03_mosaic_L15-0358E-1220N_1433_3310_13.tif,28.933143615722656,1.81319453020488,1375.0053794351759,0.1312898784341613,142.06446394621796,4.8619197724958605,0.7090223572009539,0.6674677242782904,0.7036089000906095,4.097196644940112,0.44580054564713967,288553.0,395.98152505778836,451.4933721014857,103683.53818767382,0.0003372996106474094,1048576.0,0.27518558502197266,0.28131614224085405,0.3379896949290923,135.3403464874737,37.081064971696485,Urban,1
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_04_mosaic_L15-0358E-1220N_1433_3310_13.tif,22.62411117553711,1.7539351329147899,989.557179726833,0.1318687996360558,125.25740723003311,4.001988949974255,0.7808408212230161,0.7468875887002734,0.6925067397464844,3.1117630355436647,0.558026357142236,214841.0,332.37773050767777,460.9118976359261,85199.48726081355,0.0003719230262208563,1048576.0,0.20488834381103516,0.2288195886719707,0.3569704791092372,140.6682011347927,31.457227781971397,Urban,1
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13.tif,24.135398864746094,1.756367260588003,997.5750573151487,0.04516249313429581,156.65421310842785,4.839349295070438,0.7382918183190236,0.6979140904885718,0.6927933020707838,3.6476276277134816,0.4873436242192691,200855.0,294.0375644121381,411.69445619974607,76765.69382918849,0.000428309938893321,814080.0,0.2467263659591195,0.27406185443222786,0.6517809288209724,147.35338428219362,31.584411618948177,Urban,1
2,L15-0358E-1220N_1433_3310_13,global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13.tif,9.191036224365234,1.6455790314740106,552.4310962177059,0.08976735838098673,48.28270899833874,1.3644439377813444,0.9446173653471805,0.9365340623140122,0.5994911020890523,0.840851633190949,0.8771149807766953,26718.0,393.4014896324575,590.7345235421813,15549.732136935432,0.0013885706620902483,581376.0,0.0459564894319683,0.06591535952711071,0.8689255968121467,149.824388052998,23.503852795184578,Rural,0
